,hour,day,month,KHOU_temp,KHOU_dewpoint,COAST
36207,6,3,2,291.25,291.25,8094.38276597948
36208,7,3,2,292.25,291.25,9026.58772225086
36209,8,3,2,291.25,291.25,9223.52974821245
36210,9,3,2,291.25,291.25,9287.63314298289
36211,10,3,2,291.25,291.25,9544.76415861262
36212,11,3,2,291.25,291.25,9881.28192030188
36213,12,3,2,291.25,291.25,10026.6874450639
36214,13,3,2,291.25,290.75,10191.3259407564
36215,14,3,2,292,291.5,10394.1592977887
36216,15,3,2,292.75,291.5,10489.7455040984
36217,16,3,2,295.25,292.25,10530.4802988316
36218,17,3,2,296,292,10342.9072291122
36219,18,3,2,296.75,290.75,10138.1986221077
36220,19,3,2,299.25,290.25,10351.914889456
36221,20,3,2,299.25,290.25,10427.1062644306
36222,21,3,2,298.25,289.25,10130.28883677
36223,22,3,2,297.25,289.25,9690.65904086578
36224,23,3,2,295.25,290.25,9068.38616618289
36225,0,4,2,294.25,290.25,8356.1788
36226,1,4,2,292.25,290.25,7913.44153000325
36227,2,4,2,291.75,290.25,7642.33463091267
36228,3,4,2,291.25,290.25,7498.88605322087
36229,4,4,2,291.25,291.25,7432.15888706864
36230,5,4,2,292.25,291.25,7586.64791526721
36231,6,4,2,292.25,291.25,8169.88576735099
36232,7,4,2,292.25,291.25,9032.01969331815
36233,8,4,2,292.25,291.25,9202.05087154031
36234,9,4,2,292.25,290.25,9353.24452957154
36235,10,4,2,292.25,290.25,9643.81986168148
36236,11,4,2,291.25,290.25,9940.33864309262
36237,12,4,2,290.25,290.25,10105.368189583
36238,13,4,2,291.25,290.75,10206.4358122616
36239,14,4,2,292.25,291.75,10394.4519873516
36240,15,4,2,294.25,292.25,10520.4456234393
36241,16,4,2,295.25,291.5,10564.6738213519
36242,17,4,2,296.25,291.75,10489.8480983372
36243,18,4,2,297.25,291.25,10291.478044766
36244,19,4,2,297.25,290.25,10463.3077279797
36245,20,4,2,297.25,290.25,10557.5879008804
36246,21,4,2,297.25,290.25,10338.8755250321
36247,22,4,2,296.25,289.25,9919.64409716323
36248,23,4,2,295.25,289.25,9265.12188710566
36249,0,5,2,293.25,290.25,8544.4968
36250,1,5,2,293.25,291.25,8089.36595341165
36251,2,5,2,293.25,291.25,7819.26638235837
36252,3,5,2,293.25,291.25,7668.61973287
36253,4,5,2,293.25,291.25,7644.8696984244
36254,5,5,2,294.25,291.25,7855.31150320986
36255,6,5,2,294.25,291.25,8490.84144691231
36256,7,5,2,294.25,292.25,9403.60964880649
36257,8,5,2,294.25,292.25,9553.07226320007
36258,9,5,2,294.25,292.25,9718.57342583951
36259,10,5,2,294.25,292.25,10041.6560554223
36260,11,5,2,294.25,292.25,10335.0946762503
36261,12,5,2,294.25,292.25,10470.2310875325
36262,13,5,2,294.25,292.25,10462.9296971757
36263,14,5,2,294.75,292.25,10450.5846050445
36264,15,5,2,296,292.25,10446.8134324882
36265,16,5,2,297.25,291.25,10347.7846188767
36266,17,5,2,297.25,291.25,10222.6860328365
36267,18,5,2,298.25,290.25,10221.3298919393
36268,19,5,2,298.25,291.25,10396.6174318639
36269,20,5,2,297.25,291.25,10344.5029110127
36270,21,5,2,297.25,291.25,9920.49202249043
36271,22,5,2,296.25,292.25,9360.55313254063
36272,23,5,2,294.5,293,8644.94464617279
36273,0,6,2,294.25,292.25,8083.8655
36274,1,6,2,293.25,286.25,7631.68438491109
36275,2,6,2,292.25,280.25,7409.81469009631
36276,3,6,2,291.25,277.25,7294.60568335738
36277,4,6,2,290.25,276.25,7300.0150708838
36278,5,6,2,288.25,276.25,7516.26680473275
36279,6,6,2,287.25,275.25,8152.24115562061
36280,7,6,2,286.25,274.25,9060.00458843088
36281,8,6,2,286.25,274.25,9266.54138454496
36282,9,6,2,285.25,274.25,9309.65035463821
36283,10,6,2,284.25,275.25,9431.01360035418
36284,11,6,2,284.25,275.25,9577.46890149573
36285,12,6,2,284.25,275.25,9520.95584732466
36286,13,6,2,284.25,275.25,9390.92263368656
36287,14,6,2,286.25,274.25,9405.52441512995
36288,15,6,2,288.25,273.25,9394.43454344513
36289,16,6,2,289.25,270.25,9346.79237357793
36290,17,6,2,290.25,271.25,9240.32653710248
36291,18,6,2,290.75,271.75,9155.19516952572
36292,19,6,2,291.25,272.25,9402.57391157598
36293,20,6,2,291.25,272.25,9465.65162777646
36294,21,6,2,290.25,271.25,9372.14252456455
36295,22,6,2,290.25,272.25,9157.50358150185
36296,23,6,2,289.25,271.25,8758.80000223923
36297,0,7,2,287.25,271.25,8300.1916
36298,1,7,2,285.25,272.25,7988.1533599994
36299,2,7,2,284.25,274.25,7785.83592009584
36300,3,7,2,284.25,275.25,7665.56926094631
36301,4,7,2,282.25,276.25,7636.75436844088
36302,5,7,2,284.25,276.25,7714.74507497359
36303,6,7,2,283.25,276.25,7959.1290226783
36304,7,7,2,284.25,277.25,8367.2430475782
36305,8,7,2,283.25,278.25,8556.87857911992
36306,9,7,2,283.25,278.25,8761.89876284748
36307,10,7,2,283.25,278.25,8844.21638910472
36308,11,7,2,282.25,279.25,8859.45554715211
36309,12,7,2,284.25,280.25,8814.91219609832
36310,13,7,2,286.25,282.25,8746.80636436805
36311,14,7,2,289.25,282.25,8635.39131021821
36312,15,7,2,291.25,283.25,8524.35729926733
36313,16,7,2,292.25,284.25,8475.51244535645
36314,17,7,2,293.25,284.25,8459.80645654813
36315,18,7,2,293.25,284.25,8473.35599489333
36316,19,7,2,294.25,284.25,8934.63878545018
36317,20,7,2,292.25,285.25,9017.78023704428
36318,21,7,2,291.25,285.25,8894.44293185444
36319,22,7,2,290.25,285.25,8739.54513361405
36320,23,7,2,290.25,285.25,8461.97669820061
36321,0,1,2,289.75,285.25,8131.4714
36322,1,1,2,289.25,285.25,7743.50270007823
36323,2,1,2,289.25,285.25,7514.72592631709
36324,3,1,2,290.25,286.25,7387.97043286831
36325,4,1,2,289.75,286.25,7283.81113372275
36326,5,1,2,290.25,286.75,7280.70367041665
36327,6,1,2,289.25,287.25,7376.46198337817
36328,7,1,2,289.25,288.25,7577.04859031638
36329,8,1,2,289.25,288.75,7677.61780786667
36330,9,1,2,289.25,289.25,8019.41060868533
36331,10,1,2,289.25,289.25,8399.1064011496
36332,11,1,2,290.25,289.25,8611.36237271852
36333,12,1,2,290.25,289.25,8787.00909591587
36334,13,1,2,290.25,289.25,8921.31163004379
36335,14,1,2,290.25,290.25,9137.92827955882
36336,15,1,2,292.25,291.75,9347.25403707794
36337,16,1,2,293,292.25,9540.61748696133
36338,17,1,2,295,292.25,9654.14818882004
36339,18,1,2,296.25,292.25,9697.79011489248
36340,19,1,2,297.75,292.25,10071.8036282294
36341,20,1,2,299.25,292.25,10218.5325915942
36342,21,1,2,299.25,291.25,9961.06392546584
36343,22,1,2,299.25,291.25,9579.31992033924
36344,23,1,2,297.25,291.25,9011.76309005922
36345,0,2,2,296.25,290.25,8333.9053
36346,1,2,2,295.25,290.25,7899.87067270285
36347,2,2,2,294.25,291.25,7639.20607825231
36348,3,2,2,292.25,291.25,7515.26000815752
36349,4,2,2,293.25,290.25,7512.80318405097
36350,5,2,2,292.25,289.25,7700.41583166469
36351,6,2,2,291.25,289.25,8319.69331260493
36352,7,2,2,291.25,290.25,9191.28782734712
36353,8,2,2,290.25,290.25,9331.7690398953
36354,9,2,2,290.25,290.25,9365.35408655234
36355,10,2,2,291.25,290.25,9574.30691508154
36356,11,2,2,291.25,290.5,9773.91116137692
36357,12,2,2,291.25,291.25,9869.55800460122
36358,13,2,2,291.25,291.25,9848.27785278944
36359,14,2,2,291.25,291.25,9817.17646134657
36360,15,2,2,291.75,290.75,9764.30866921363
36361,16,2,2,292.25,290.25,9673.91680600178
36362,17,2,2,292.25,290.25,9616.68906285256
36363,18,2,2,292.25,290.25,9690.79812968219
36364,19,2,2,292.25,290.25,9991.13265347851
36365,20,2,2,291.25,290.25,10050.2605876115
36366,21,2,2,291.25,290.25,9847.58021248141
36367,22,2,2,291.25,290.25,9488.98507967448
36368,23,2,2,291.25,290.25,8873.77783444102
36369,0,3,2,291.25,289.25,8264.1495
36370,1,3,2,290.75,289.25,7911.6296867115
36371,2,3,2,291.25,290.25,7695.67711141284
36372,3,3,2,291.25,289.25,7571.61833503952
36373,4,3,2,290.25,289.25,7555.48324605317
36374,5,3,2,290.25,289.25,7735.81038246313
36375,6,3,2,290.25,289.25,8304.70797930594
36376,7,3,2,290.25,289.25,9223.68392639512
36377,8,3,2,290.25,289.25,9429.45658337381
36378,9,3,2,290.25,289.25,9424.80193418511
36379,10,3,2,290.25,289.25,9678.25014791754
36380,11,3,2,290.25,290.25,9938.22510390681
36381,12,3,2,290.25,290.25,10183.2425035187
36382,13,3,2,291,290.25,10434.8247772142
36383,14,3,2,291.625,290.75,10662.7121219776
36384,15,3,2,292.25,291.25,10698.7417112673
36385,16,3,2,294.25,292.25,10617.7673431052
36386,17,3,2,296.25,292.25,10534.9486851048
36387,18,3,2,298.25,291.25,10454.4300041011
36388,19,3,2,299.25,291.25,10760.131531027
36389,20,3,2,297.25,291.25,10720.8433758983
36390,21,3,2,297.25,291.25,10415.7847676165
36391,22,3,2,296.25,291.25,9922.94729644716
36392,23,3,2,295.25,291.25,9193.30450793231
36393,0,4,2,295.25,291.25,8523.4927
36394,1,4,2,294.25,291.25,8076.98836493137
36395,2,4,2,294.25,292.25,7782.80380786995
36396,3,4,2,293.75,292.25,7606.05691545132
36397,4,4,2,292.25,291.25,7566.13435062609
36398,5,4,2,290.25,289.75,7743.33100931763
36399,6,4,2,289.25,288,8337.24044748962
36400,7,4,2,287.25,286.25,9371.14409269796
36401,8,4,2,285.25,284.25,9800.94285598234
36402,9,4,2,285.25,284.25,9968.43213490839
36403,10,4,2,285,283,10158.0730899517
36404,11,4,2,283.25,281.75,10226.0576982411
36405,12,4,2,283.25,281,10281.734214713
36406,13,4,2,282.25,280.25,10236.6196024181
36407,14,4,2,282.25,279.75,10330.1408858741
36408,15,4,2,282.25,277.25,10440.4298039833
36409,16,4,2,283.25,276.25,10664.4162042239
36410,17,4,2,282.25,276.25,10964.2164135058
36411,18,4,2,282.25,275.25,11387.34173168
36412,19,4,2,282.25,276.25,11988.9840072453
36413,20,4,2,281.25,276.25,12142.5810611657
36414,21,4,2,280.25,277.25,11945.3935962542
36415,22,4,2,279.5,277.25,11546.6209643834
36416,23,4,2,278.25,276.25,10931.2059773573
36417,0,5,2,277.25,275.25,10352.3399
36418,1,5,2,278.25,275.25,10045.5845676802
36419,2,5,2,278.25,274.25,9935.71832117505
36420,3,5,2,278.25,274.25,9939.04933170144
36421,4,5,2,278.25,273.25,10064.9378378773
36422,5,5,2,277.25,273.25,10327.7238338533
36423,6,5,2,277.25,273.25,11070.3693246963
36424,7,5,2,277.25,272.25,12111.371626781
36425,8,5,2,276.25,272.25,12035.0187360517
36426,9,5,2,276.25,272.25,11663.4765163931
36427,10,5,2,276.25,271.25,11354.1938384798
36428,11,5,2,275.25,271.25,11070.8195975735
36429,12,5,2,275.25,271.25,10723.66002084
36430,13,5,2,277.25,270.25,10347.487726232
36431,14,5,2,279.25,270.25,10148.4625665524
36432,15,5,2,281.25,270.25,9918.42557524304
36433,16,5,2,282.25,270.25,9735.36310259432
36434,17,5,2,283.25,271.25,9689.60442749284
36435,18,5,2,284.25,271.25,9753.21077775374
36436,19,5,2,285.25,272.25,10341.3879927315
36437,20,5,2,285.25,272.25,10873.6901748065
36438,21,5,2,286.25,272.25,10984.7740482882
36439,22,5,2,285.25,273.25,10741.8365749067
36440,23,5,2,284.25,274.25,10134.5484990417
36441,0,6,2,282.25,274.25,9624.6524
36442,1,6,2,280.25,274.25,9281.72321825994
36443,2,6,2,280.25,275.25,9125.18616520947
36444,3,6,2,280.25,275.25,9052.18414970662
36445,4,6,2,280.25,275.25,9034.90487962573
36446,5,6,2,279.25,275.25,9218.79095006507
36447,6,6,2,279.25,276.25,9802.76996979272
36448,7,6,2,279.25,276.25,10582.0489157717
36449,8,6,2,280.25,277.25,10574.3884837423
36450,9,6,2,281.25,279.25,10443.8168646562
36451,10,6,2,283.25,281.25,10388.5476159627
36452,11,6,2,284.25,281.25,10410.269690442
36453,12,6,2,285.25,282.25,10328.4678612493
36454,13,6,2,286.25,284.25,10161.5825405927
36455,14,6,2,287.25,285.25,10052.8041573277
36456,15,6,2,289.25,286.25,9923.5481376506
36457,16,6,2,291.25,287.25,9797.5922118134
36458,17,6,2,291.25,287.25,9682.39957307585
36459,18,6,2,291.25,288.25,9565.58195167062
36460,19,6,2,292.25,289.25,9761.86726579828
36461,20,6,2,294.25,289.25,9832.6371824104
36462,21,6,2,295.25,290.25,9656.97230455682
36463,22,6,2,295.25,289.25,9358.21269560404
36464,23,6,2,294.25,290.25,8923.18524191013
36465,0,7,3,293.25,290.25,8457.2133
36466,1,7,3,293.25,290.25,8055.12937068887
36467,2,7,3,292.25,290.25,7792.51634308009
36468,3,7,3,292.25,290.25,7627.66961492215
36469,4,7,3,292.25,290.25,7561.6500042587
36470,5,7,3,292.25,290.25,7577.245545412
36471,6,7,3,292.25,290.25,7746.7107961922
36472,7,7,3,292.25,290.25,8022.59599952728
36473,8,7,3,292.25,290.25,8189.51517467083
36474,9,7,3,291.5,290.25,8572.1324161286
36475,10,7,3,291.25,290.25,8954.82507098921
36476,11,7,3,291.25,290.25,9335.62633948214
36477,12,7,3,291.25,290.25,9601.33945293013
36478,13,7,3,291.25,290.5,9788.18171699731
36479,14,7,3,292.25,291.25,9884.53407176474
36480,15,7,3,294.25,291.75,9969.2250497644
36481,16,7,3,296.25,292.25,10006.2631877955
36482,17,7,3,299.25,292.25,10004.1182898688
36483,18,7,3,300.25,292.25,9855.61570687047
36484,19,7,3,300.25,291.25,10088.2995753676
36485,20,7,3,300.25,291.25,10190.5357147352
36486,21,7,3,299.25,292.25,9964.5596321547
36487,22,7,3,297.25,292.25,9720.10016241273
36488,23,7,3,296.25,292.25,9397.52168537201
36489,0,1,3,294.25,291.25,8947.1644
36490,1,1,3,294.25,292.25,8492.29443554335
36491,2,1,3,294.25,291.25,8162.1348904816
36492,3,1,3,294.25,291.25,7931.39326908209
36493,4,1,3,294.25,291.25,7777.23491323819
36494,5,1,3,294.25,291.25,7740.6481007851
36495,6,1,3,294.25,291.25,7821.44459558597
36496,7,1,3,294.25,291.25,7977.15721149664
36497,8,1,3,294.25,291.25,8031.7669036519
36498,9,1,3,294.25,292.25,8374.24583876909
36499,10,1,3,294.25,292.25,8801.02282906308
36500,11,1,3,294.25,292.25,9095.07873167132
36501,12,1,3,294.25,292.25,9283.37795840951
36502,13,1,3,294.25,292.25,9372.88345599503
36503,14,1,3,295.25,292.25,9445.08144497186
36504,15,1,3,296.25,292.25,9413.50256427383
36505,16,1,3,297.25,292.25,9318.57565693648
36506,17,1,3,297.25,292.25,9250.7499041674
36507,18,1,3,297.75,292.25,9328.90508132553
36508,19,1,3,297.25,291.25,9606.35230853318
36509,20,1,3,297.25,291.25,9721.45415775713
36510,21,1,3,296.25,292.25,9808.99186472444
36511,22,1,3,296.25,292.25,9765.16634734672
36512,23,1,3,295.25,292.25,9520.94945728079
36513,0,2,3,280.25,278.25,9326.0052
36514,1,2,3,277.25,275.75,9249.48731199309
36515,2,2,3,276.25,274.25,9327.76385163948
36516,3,2,3,276.25,274.25,9519.71910701007
36517,4,2,3,276.25,274.25,9815.63917602326
36518,5,2,3,276.25,273.25,10369.5057373202
36519,6,2,3,275.25,272.25,11396.4666973872
36520,7,2,3,274.25,271.25,12611.2063292341
36521,8,2,3,273.5,270.5,13022.9464641204
36522,9,2,3,272.25,269.25,13207.1599703872
36523,10,2,3,272.25,269.25,13230.0018644383
36524,11,2,3,272.25,269.25,12921.1550319032
36525,12,2,3,271.25,268.25,12484.8553908634
36526,13,2,3,271.25,268.25,11986.8441357239
36527,14,2,3,271.75,267.75,11629.4046264302
36528,15,2,3,273.25,268.25,11354.4102172611
36529,16,2,3,275.25,268.75,11189.0654767167
36530,17,2,3,277.25,270.25,11300.4528811728
36531,18,2,3,279.25,270.25,11735.6647045861
36532,19,2,3,280.25,270.25,12644.8244764377
36533,20,2,3,280.25,271.25,13155.590993058
36534,21,2,3,279.25,270.25,13120.8970968399
36535,22,2,3,278.25,270.25,12742.3424690543
36536,23,2,3,277.25,270.25,12049.1904547073
36537,0,3,3,275.25,269.25,11475.508
36538,1,3,3,274.25,269.25,11183.0933486833
36539,2,3,3,275.25,270.25,11040.9996062633
36540,3,3,3,274.25,270.25,10961.3795580857
36541,4,3,3,274.25,270.25,10900.6814488429
36542,5,3,3,274.25,270.25,11156.9786702508
36543,6,3,3,273.25,270.25,11805.2612254229
36544,7,3,3,273.25,271,12670.7826317514
36545,8,3,3,274.25,271.25,12817.835108022
36546,9,3,3,274.25,271.75,12803.1245715571
36547,10,3,3,274.25,272.25,12927.1785898003
36548,11,3,3,274.25,272.25,13132.1572573868
36549,12,3,3,274.25,272.25,13257.7043932406
36550,13,3,3,274.25,272.75,13268.5574501794
36551,14,3,3,274.25,273.25,13203.7480233876
36552,15,3,3,275.25,273.25,12976.934538572
36553,16,3,3,275.25,273.25,12758.146285865
36554,17,3,3,275.25,274.25,12718.5293133146
36555,18,3,3,275.25,273.5,12830.2829727872
36556,19,3,3,275.25,274,13261.515537333
36557,20,3,3,275.25,274,13314.9960302374
36558,21,3,3,276.25,274.25,13047.8285876195
36559,22,3,3,276.25,275.25,12468.114721824
36560,23,3,3,277.25,275.25,11757.8134126323
36561,0,4,3,277.25,275.25,11110.3884
36562,1,4,3,277.25,275.25,10676.1095647247
36563,2,4,3,277.25,275.25,10500.77690962
36564,3,4,3,277.25,275.25,10316.3483472191
36565,4,4,3,277.25,275.25,10353.0188426317
36566,5,4,3,277.25,275.25,10563.4718044915
36567,6,4,3,277.25,275.25,11158.1548606528
36568,7,4,3,277.25,275.25,12049.2761412368
36569,8,4,3,277.25,275.25,12093.4087829871
36570,9,4,3,277.25,275.25,11963.7484450891
36571,10,4,3,277.25,275.75,11915.3482118219
36572,11,4,3,277.25,276.25,11766.4758159261
36573,12,4,3,277.25,276.25,11424.0863882164
36574,13,4,3,277.25,276.75,10954.7044855252
36575,14,4,3,278.25,277.25,10564.782386543
36576,15,4,3,279.25,277.25,10345.018305848
36577,16,4,3,280.25,279.25,10344.3908149254
36578,17,4,3,282.25,280.25,10481.0683337306
36579,18,4,3,283.5,280.5,10745.6371342332
36580,19,4,3,285.25,281.25,11107.1310867687
36581,20,4,3,286.25,281.25,11234.5832694599
36582,21,4,3,286.25,281.25,11026.516726684
36583,22,4,3,286.25,281.25,10622.4130897116
36584,23,4,3,285.25,281.25,9991.25848640321
36585,0,5,3,284.25,281.25,9416.2611
36586,1,5,3,284.25,281.25,9041.80556410449
36587,2,5,3,283.25,281.25,8865.24010545819
36588,3,5,3,283.25,281.25,8817.94188704842
36589,4,5,3,283.25,281.25,8879.30772082163
36590,5,5,3,283.25,281.25,9152.99500668608
36591,6,5,3,282.25,281.25,9956.93401496868
36592,7,5,3,282.25,281.25,10964.0371528178
36593,8,5,3,282.25,280.25,10974.882240124
36594,9,5,3,282.25,281.25,10734.846098154
36595,10,5,3,282.25,280.75,10588.4288054394
36596,11,5,3,281.75,279.25,10505.7659592386
36597,12,5,3,281.25,277.25,10356.8519268147
36598,13,5,3,281.25,277.25,10165.1560358905
36599,14,5,3,283.25,276.25,10065.9116751184
36600,15,5,3,284.25,276.25,9923.50827274026
36601,16,5,3,286.25,275.25,9771.3616993148
36602,17,5,3,287.25,276.25,9687.57036619884
36603,18,5,3,288.25,277.25,9739.42862950302
36604,19,5,3,289.25,277.25,10141.0376600185
36605,20,5,3,288.25,277.25,10571.0386271757
36606,21,5,3,289.25,277.25,10560.2560530148
36607,22,5,3,288.25,277.25,10333.2304004775
36608,23,5,3,287.25,277.25,9893.82573159332
36609,0,6,3,286.25,277.25,9382.5625
36610,1,6,3,286.25,277.25,9105.33544594288
36611,2,6,3,285.25,277.25,9035.92208087066
36612,3,6,3,284.25,277.25,9074.04999465432
36613,4,6,3,283.25,277.25,9210.4722023774
36614,5,6,3,283.25,277.25,9575.96083114871
36615,6,6,3,280.25,277.25,10386.2692722265
36616,7,6,3,280.25,277.25,11369.8365633934
36617,8,6,3,279.25,276.25,11321.9398566308
36618,9,6,3,278.25,276.25,10955.8069112621
36619,10,6,3,279.25,276.25,10611.5782228037
36620,11,6,3,278.25,276.25,10413.1439586762
36621,12,6,3,278.25,276.25,10146.4384262992
36622,13,6,3,281.75,278.75,9954.06488357368
36623,14,6,3,285.25,281.25,9882.46708691869
36624,15,6,3,288.25,280.25,9770.61618743374
36625,16,6,3,289.25,278.25,9653.02644897251
36626,17,6,3,289.25,279.25,9555.99622399115
36627,18,6,3,291.25,280.25,9559.9832962635
36628,19,6,3,291.25,281.25,9936.90869421236
36629,20,6,3,291.25,281.25,10107.5192801237
36630,21,6,3,290.25,282.25,9992.3993006381
36631,22,6,3,289.25,281.25,9725.37923836857
36632,23,6,3,287.25,281.25,9291.66990338606
36633,0,7,3,286.25,281.25,8827.7697
36634,1,7,3,286.25,281.25,8439.21245809164
36635,2,7,3,286.25,282.25,8210.88548139991
36636,3,7,3,286.25,282.25,8106.39668698788
36637,4,7,3,286.25,282.25,8056.70971922234
36638,5,7,3,286.25,282.25,8095.05063101457
36639,6,7,3,286.25,283.25,8291.83565142257
36640,7,7,3,286.25,283.25,8612.97022334285
36641,8,7,3,286.25,284.25,8766.69054685205
36642,9,7,3,286.25,284.25,9120.54876055112
36643,10,7,3,287.25,284.25,9407.01572543003
36644,11,7,3,287.25,284.25,9555.31330807546
36645,12,7,3,288.25,285.25,9429.4986083894
36646,13,7,3,289.25,285.25,9189.88404882865
36647,14,7,3,289.25,285.25,9056.48654514827
36648,15,7,3,289.25,286.25,8899.90304436125
36649,16,7,3,290.25,286.25,8787.90036954812
36650,17,7,3,290.25,286.25,8729.65340843452
36651,18,7,3,292.25,287.25,8830.66935225825
36652,19,7,3,292.25,286.25,9236.72724524742
36653,20,7,3,292.25,286.25,9351.47694597682
36654,21,7,3,292.25,286.25,9210.81425419667
36655,22,7,3,291.25,286.25,8975.88387816428
36656,23,7,3,290.25,286.25,8651.99989919265
36657,0,1,3,289.75,286.25,8274.677
36658,1,1,3,289.25,286.25,7887.93498266843
36659,2,1,3,289.25,285.25,7887.93498266843
36660,3,1,3,289.25,285.75,7800.16083252736
36661,4,1,3,289.25,286.25,7732.10098526249
36662,5,1,3,289.75,286.25,7706.16763626877
36663,6,1,3,286.5,285,7845.47460624705
36664,7,1,3,286.25,284.25,8069.43149456213
36665,8,1,3,286.25,284.25,8390.06754585193
36666,9,1,3,285.25,283.25,8659.8829897768
36667,10,1,3,285.25,283.25,9093.61234735548
36668,11,1,3,284.25,282.25,9479.19189365442
36669,12,1,3,283.75,282.75,9747.83583937063
36670,13,1,3,282.25,281.25,9860.99098361309
36671,14,1,3,282.25,281.25,9734.70175560112
36672,15,1,3,282.25,281.25,9521.34805656856
36673,16,1,3,282.25,281.25,9343.84253072524
36674,17,1,3,282.75,281.25,9209.54194513824
36675,18,1,3,285.25,282.25,9079.8077519162
36676,19,1,3,285.75,282.25,9049.2844908877
36677,20,1,3,286.25,282.25,9465.66838165167
36678,21,1,3,288.25,284.25,9836.94007691821
36679,22,1,3,288.25,283.25,9734.69946331375
36680,23,1,3,288.25,284.25,9372.45078191514
36681,0,2,3,286.25,283.25,8871.21156987334
36682,1,2,3,286.25,283.25,8488.17389811879
36683,2,2,3,286.25,282.25,8286.01096941449
36684,3,2,3,285.25,282.25,8203.51226381113
36685,4,2,3,285.25,282.25,8240.62947265166
36686,5,2,3,284.25,282.25,8488.18090815864
36687,6,2,3,284.25,281.25,9092.71443634246
36688,7,2,3,283.25,281.25,9850.09163418604
36689,8,2,3,282.25,281.25,10256.7475403883
