"from","to"
9283,8131
9283,9592
9283,9591
9283,258
9283,327
9283,9584
9283,9588
9284,9283
9284,8131
9284,9592
9284,258
9284,327
9284,9584
9284,9588
9285,9592
9285,258
9285,327
9285,9584
9285,9588
9285,5972
9286,1079
9287,258
9287,9282
9287,9353
9287,264
9287,1079
9287,8699
9287,5972
9287,9295
9288,9334
9288,258
9288,1079
9290,9341
9290,1079
9290,8699
9290,66
9291,473
9291,9282
9291,258
9291,1078
9291,1079
9291,8699
9291,9563
9291,8735
9292,258
9293,7756
9293,5972
9293,258
9293,9584
9293,1079
9293,6136
9293,3938
9293,9295
9294,8718
9294,7756
9294,7761
9294,7764
9294,5972
9294,8735
9294,6131
9294,9578
9295,7764
9295,7765
9295,7766
9295,7718
9295,9592
9295,9282
9296,9579
9296,9282
9296,258
9296,9578
9296,5972
9296,264
9296,1078
9297,258
9297,1079
9298,258
9299,1079
9299,1078
9299,258
9299,9282
9299,264
9300,264
9300,9283
9300,258
9301,1078
9301,1079
9301,258
9302,258
9302,1078
9303,8717
9303,7761
9303,18
9303,7906
9303,3940
9303,258
9303,7903
9303,32
9303,8667
9303,598
9303,4716
9303,1080
9303,8672
9304,1079
9304,258
9304,1078
9306,6131
9306,8009
9307,1079
9307,1078
9307,258
9307,9282
9307,264
9308,5805
9308,258
9311,8717
9311,7761
9311,18
9311,7906
9311,3940
9311,258
9311,7903
9311,32
9311,8667
9311,598
9311,4716
9311,1080
9311,8672
9312,258
9314,258
9314,1812
9314,3857
9314,1807
9315,258
9316,1079
9316,5972
9316,258
9316,9353
9317,258
9317,5972
9317,1079
9317,9295
9318,5972
9318,258
9318,1079
9318,7756
9318,8666
9318,1813
9318,1810
9318,1812
9318,1808
9318,1811
9318,1807
9320,83
9320,295
9320,258
9320,1807
9334,258
9334,1079
9342,1079
9342,258
9342,1078
9342,8699
9349,8131
9366,247
9366,3188
9366,259
9367,259
9367,57
9367,261
9367,389
9368,7761
9368,9563
9368,259
9368,9584
9370,6136
9370,1080
9370,83
9371,5972
9371,327
9371,259
9371,9282
9372,8705
9373,9579
9375,261
9375,8738
9375,259
9375,327
9375,7756
9375,6136
9375,3021
9375,9578
9375,9295
9375,4841
9376,5972
9376,1079
9376,9579
9376,259
9376,4755
9377,9579
9378,4759
9378,5972
9378,9547
9379,259
9379,6136
9379,4747
9379,9592
9380,8774
9380,84
9380,8688
9380,6136
9380,8726
9380,8743
9381,9287
9381,9282
9381,9547
9381,5972
9382,259
9382,5972
9382,8699
9382,9282
9383,3938
9383,1079
9383,259
9385,259
9385,1078
9386,1079
9386,259
9386,8743
9387,259
9389,9390
9391,260
9392,260
9394,260
9395,3805
9397,260
9398,260
9399,260
9400,260
9402,2079
9402,260
9403,8688
9403,260
9403,8743
9403,8730
9403,8750
9404,9391
9404,260
9405,260
9407,9401
9407,260
9414,260
9414,1084
9414,1083
9416,8646
9416,2218
9417,2218
9418,260
9419,260
9421,260
9422,260
9423,9401
9423,260
9424,3857
9424,8688
9424,260
9424,8743
9424,8730
9424,8750
9426,2079
9430,9391
9430,260
9431,8696
9434,4110
9434,103
9434,4441
9435,260
9436,260
9437,260
9438,9391
9438,9402
9438,9439
9440,8756
9440,8688
9440,8743
9440,8730
9440,8750
9442,261
9442,6136
9442,9282
9446,1810
9446,1807
9448,261
9451,261
9452,3856
9452,8717
9453,261
9453,6136
9453,9282
9454,8688
9454,3941
9454,8653
9456,2079
9457,57
9457,8750
9457,8730
9459,1079
9459,261
9459,5972
9461,6179
9461,8682
9461,8688
9461,8672
9461,8717
9461,8666
9461,8725
9461,6136
9461,1080
9461,264
9461,261
9461,8755
9466,9464
9466,2
9467,6136
9468,261
9468,6136
9468,1079
9470,3021
9470,7756
9470,261
9472,261
9472,9293
9472,1813
9474,8660
9474,3938
9475,1079
9475,261
9476,8720
9476,1079
9476,5972
9476,8699
9476,9295
9476,9282
9476,264
9476,1078
9476,261
9476,2462
9476,7717
9476,8738
9476,2827
9476,1807
9476,1813
9478,5042
9478,10
9478,8717
9478,887
9480,8743
9480,8730
9480,1810
9480,1807
9480,1812
9480,1619
9480,3857
9480,8653
9480,1813
9489,262
9490,262
9498,262
9498,9509
9498,8774
9507,262
9507,9492
9507,9502
9508,262
9513,262
9516,262
9519,9502
9520,2079
9520,2218
9520,9028
9520,262
9522,262
9522,9502
9522,9492
9523,262
9523,1807
9530,262
9531,2079
9531,2218
9531,9028
9531,262
9532,1618
9532,263
9532,46
9533,8629
9534,1618
9534,5065
9534,5066
9534,1325
9534,3019
9534,6146
9535,8717
9536,8717
9537,8672
9537,1618
9537,46
9538,46
9538,263
9538,27
9539,46
9539,263
9540,1618
9540,5066
9540,5042
9542,34
9542,263
9544,264
9545,7761
9545,8699
9546,264
9546,9588
9547,8699
9549,264
9550,264
9550,9282
9550,1079
9550,5972
9550,9592
9550,9569
9550,4726
9550,2476
9550,7896
9552,264
9552,7756
9552,1079
9552,1078
9552,9282
9554,264
9554,1078
9554,8699
9556,9353
9556,9584
9556,264
9556,8127
9558,6428
9559,1077
9559,116
9559,604
9559,600
9559,598
9559,603
9559,602
9559,1813
9559,83
9559,264
9561,7896
9561,8682
9561,3023
9561,3856
9561,8753
9561,1807
9562,4832
9563,9592
9563,9282
9567,9301
9569,8699
9569,264
9569,9282
9569,1078
9569,9592
9569,5972
9569,7761
9569,9353
9569,7896
9569,5856
9570,264
9570,1077
9570,3408
9570,7906
9571,5972
9571,3938
9572,9282
9572,264
9572,5972
9573,473
9573,264
9574,9283
9574,8131
9574,9592
9574,9591
9574,258
9574,327
9574,9584
9574,9588
9575,264
9582,4759
9584,258
9584,264
9584,4824
9584,5972
9586,119
9587,9591
9592,7756
9593,265
9594,265
9597,265
9597,358
9598,265
9600,265
9602,265
9603,265
9604,265
9607,2079
9611,3857
9612,3393
9612,2079
9613,71
9617,4441
9621,7766
9622,2079
9625,295
9625,7906
9625,598
9625,473
9625,1810
9625,1807
9627,1807
9627,34
9627,8717
9627,8165
9627,83
9627,6682
9635,3175
9636,2079
9639,267
9641,267
9642,267
9642,8753
9642,8750
9642,1807
9643,2
9643,9
9643,267
9643,128
9646,603
9646,8755
9646,1
9646,9
9646,128
9646,267
9646,8717
9646,7906
9647,267
9649,1490
9649,8097
9649,9
9649,27
9649,2
9649,1
9649,1476
9649,4941
9649,1080
9649,32
9649,340
9649,8653
9649,8666
9649,8667
9649,8691
9649,8672
9649,473
9649,8726
9649,3938
9649,8718
9649,2827
9649,1813
9649,2217
9649,1807
9649,267
9650,9
9650,267
9652,1810
9652,267
9654,5785
9654,267
9654,6680
9655,1807
9655,1809
9655,1811
9655,7899
9655,1
9655,7906
9657,23
9657,1494
9657,267
9657,7906
9658,267
9660,9543
9664,483
9664,8717
9664,1807
9664,267
9664,7906
9664,71
9664,7908
