instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,total
8181,2011-12-12,4,0,12,12,0,1,1,1,0.28,145
8182,2011-12-12,4,0,12,13,0,1,1,2,0.3,166
8183,2011-12-12,4,0,12,14,0,1,1,2,0.32,111
8184,2011-12-12,4,0,12,15,0,1,1,2,0.32,132
8185,2011-12-12,4,0,12,16,0,1,1,2,0.32,214
8186,2011-12-12,4,0,12,17,0,1,1,2,0.3,359
8187,2011-12-12,4,0,12,18,0,1,1,1,0.3,357
8188,2011-12-12,4,0,12,19,0,1,1,1,0.28,241
8189,2011-12-12,4,0,12,20,0,1,1,1,0.3,165
8190,2011-12-12,4,0,12,21,0,1,1,1,0.26,121
8191,2011-12-12,4,0,12,22,0,1,1,1,0.26,71
8192,2011-12-12,4,0,12,23,0,1,1,1,0.24,45
8193,2011-12-13,4,0,12,0,0,2,1,1,0.22,17
8194,2011-12-13,4,0,12,1,0,2,1,1,0.2,4
8195,2011-12-13,4,0,12,2,0,2,1,1,0.2,2
8196,2011-12-13,4,0,12,3,0,2,1,1,0.18,3
8197,2011-12-13,4,0,12,4,0,2,1,1,0.2,4
8198,2011-12-13,4,0,12,5,0,2,1,1,0.18,20
8199,2011-12-13,4,0,12,6,0,2,1,1,0.2,92
8200,2011-12-13,4,0,12,7,0,2,1,1,0.16,223
8201,2011-12-13,4,0,12,8,0,2,1,1,0.2,400
8202,2011-12-13,4,0,12,9,0,2,1,1,0.26,233
8203,2011-12-13,4,0,12,10,0,2,1,1,0.3,102
8204,2011-12-13,4,0,12,11,0,2,1,1,0.34,124
8205,2011-12-13,4,0,12,12,0,2,1,1,0.36,167
8206,2011-12-13,4,0,12,13,0,2,1,1,0.4,127
8207,2011-12-13,4,0,12,14,0,2,1,1,0.4,134
8208,2011-12-13,4,0,12,15,0,2,1,1,0.4,151
8209,2011-12-13,4,0,12,16,0,2,1,1,0.38,207
8210,2011-12-13,4,0,12,17,0,2,1,1,0.36,398
8211,2011-12-13,4,0,12,18,0,2,1,1,0.34,382
8212,2011-12-13,4,0,12,19,0,2,1,1,0.32,267
8213,2011-12-13,4,0,12,20,0,2,1,1,0.32,161
8214,2011-12-13,4,0,12,21,0,2,1,1,0.3,139
8215,2011-12-13,4,0,12,22,0,2,1,1,0.3,107
8216,2011-12-13,4,0,12,23,0,2,1,1,0.26,59
8217,2011-12-14,4,0,12,0,0,3,1,1,0.26,22
8218,2011-12-14,4,0,12,1,0,3,1,1,0.26,8
8219,2011-12-14,4,0,12,2,0,3,1,1,0.26,2
8220,2011-12-14,4,0,12,3,0,3,1,1,0.28,3
8221,2011-12-14,4,0,12,4,0,3,1,1,0.26,4
8222,2011-12-14,4,0,12,5,0,3,1,2,0.26,26
8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,87
8224,2011-12-14,4,0,12,7,0,3,1,1,0.28,247
8225,2011-12-14,4,0,12,8,0,3,1,2,0.26,467
8226,2011-12-14,4,0,12,9,0,3,1,2,0.3,239
8227,2011-12-14,4,0,12,10,0,3,1,2,0.32,142
8228,2011-12-14,4,0,12,11,0,3,1,2,0.34,115
8229,2011-12-14,4,0,12,12,0,3,1,2,0.36,144
8230,2011-12-14,4,0,12,13,0,3,1,2,0.36,133
8231,2011-12-14,4,0,12,14,0,3,1,2,0.38,151
8232,2011-12-14,4,0,12,15,0,3,1,2,0.38,167
8233,2011-12-14,4,0,12,16,0,3,1,2,0.38,245
8234,2011-12-14,4,0,12,17,0,3,1,2,0.36,396
8235,2011-12-14,4,0,12,18,0,3,1,2,0.36,390
8236,2011-12-14,4,0,12,19,0,3,1,2,0.36,268
8237,2011-12-14,4,0,12,20,0,3,1,2,0.34,175
8238,2011-12-14,4,0,12,21,0,3,1,2,0.34,154
8239,2011-12-14,4,0,12,22,0,3,1,1,0.34,104
8240,2011-12-14,4,0,12,23,0,3,1,1,0.32,51
8241,2011-12-15,4,0,12,0,0,4,1,1,0.32,50
8242,2011-12-15,4,0,12,1,0,4,1,2,0.32,20
8243,2011-12-15,4,0,12,2,0,4,1,2,0.32,7
8244,2011-12-15,4,0,12,3,0,4,1,2,0.32,3
8245,2011-12-15,4,0,12,4,0,4,1,2,0.32,6
8246,2011-12-15,4,0,12,5,0,4,1,2,0.32,24
8247,2011-12-15,4,0,12,6,0,4,1,1,0.32,92
8248,2011-12-15,4,0,12,7,0,4,1,1,0.32,258
8249,2011-12-15,4,0,12,8,0,4,1,2,0.34,457
8250,2011-12-15,4,0,12,9,0,4,1,2,0.36,280
8251,2011-12-15,4,0,12,10,0,4,1,2,0.4,109
8252,2011-12-15,4,0,12,11,0,4,1,2,0.4,135
8253,2011-12-15,4,0,12,12,0,4,1,2,0.46,157
8254,2011-12-15,4,0,12,13,0,4,1,2,0.5,164
8255,2011-12-15,4,0,12,14,0,4,1,2,0.52,132
8256,2011-12-15,4,0,12,15,0,4,1,3,0.52,82
8257,2011-12-15,4,0,12,16,0,4,1,3,0.46,131
8258,2011-12-15,4,0,12,17,0,4,1,2,0.52,324
8259,2011-12-15,4,0,12,18,0,4,1,2,0.52,377
8260,2011-12-15,4,0,12,19,0,4,1,2,0.52,287
8261,2011-12-15,4,0,12,20,0,4,1,1,0.52,221
8262,2011-12-15,4,0,12,21,0,4,1,1,0.5,155
8263,2011-12-15,4,0,12,22,0,4,1,1,0.52,124
8264,2011-12-15,4,0,12,23,0,4,1,1,0.52,114
8265,2011-12-16,4,0,12,0,0,5,1,1,0.5,72
8266,2011-12-16,4,0,12,1,0,5,1,1,0.5,31
8267,2011-12-16,4,0,12,2,0,5,1,1,0.48,23
8268,2011-12-16,4,0,12,3,0,5,1,1,0.46,5
8269,2011-12-16,4,0,12,4,0,5,1,2,0.5,5
8270,2011-12-16,4,0,12,5,0,5,1,1,0.48,26
8271,2011-12-16,4,0,12,6,0,5,1,2,0.44,82
8272,2011-12-16,4,0,12,7,0,5,1,2,0.38,231
8273,2011-12-16,4,0,12,8,0,5,1,1,0.36,459
8274,2011-12-16,4,0,12,9,0,5,1,1,0.36,243
8275,2011-12-16,4,0,12,10,0,5,1,1,0.34,132
8276,2011-12-16,4,0,12,11,0,5,1,2,0.34,144
8277,2011-12-16,4,0,12,12,0,5,1,2,0.34,173
8278,2011-12-16,4,0,12,13,0,5,1,2,0.34,137
8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,128
8280,2011-12-16,4,0,12,15,0,5,1,2,0.32,153
8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,224
8282,2011-12-16,4,0,12,17,0,5,1,2,0.32,365
8283,2011-12-16,4,0,12,18,0,5,1,2,0.32,295
8284,2011-12-16,4,0,12,19,0,5,1,2,0.32,214
8285,2011-12-16,4,0,12,20,0,5,1,2,0.32,152
8286,2011-12-16,4,0,12,21,0,5,1,2,0.32,102
8287,2011-12-16,4,0,12,22,0,5,1,2,0.3,106
8288,2011-12-16,4,0,12,23,0,5,1,2,0.3,75
8289,2011-12-17,4,0,12,0,0,6,0,1,0.3,62
8290,2011-12-17,4,0,12,1,0,6,0,2,0.3,43
8291,2011-12-17,4,0,12,2,0,6,0,2,0.28,58
8292,2011-12-17,4,0,12,3,0,6,0,1,0.26,26
8293,2011-12-17,4,0,12,4,0,6,0,1,0.24,9
8294,2011-12-17,4,0,12,5,0,6,0,2,0.26,9
8295,2011-12-17,4,0,12,6,0,6,0,2,0.26,17
8296,2011-12-17,4,0,12,7,0,6,0,2,0.26,20
8297,2011-12-17,4,0,12,8,0,6,0,2,0.26,59
8298,2011-12-17,4,0,12,9,0,6,0,2,0.26,100
8299,2011-12-17,4,0,12,10,0,6,0,2,0.26,181
8300,2011-12-17,4,0,12,11,0,6,0,2,0.28,209
8301,2011-12-17,4,0,12,12,0,6,0,2,0.28,244
8302,2011-12-17,4,0,12,13,0,6,0,2,0.28,236
8303,2011-12-17,4,0,12,14,0,6,0,1,0.28,237
8304,2011-12-17,4,0,12,15,0,6,0,1,0.28,228
8305,2011-12-17,4,0,12,16,0,6,0,1,0.28,222
8306,2011-12-17,4,0,12,17,0,6,0,1,0.26,165
8307,2011-12-17,4,0,12,18,0,6,0,1,0.26,157
8308,2011-12-17,4,0,12,19,0,6,0,3,0.24,106
8309,2011-12-17,4,0,12,20,0,6,0,1,0.22,106
8310,2011-12-17,4,0,12,21,0,6,0,1,0.2,96
8311,2011-12-17,4,0,12,22,0,6,0,1,0.2,80
8312,2011-12-17,4,0,12,23,0,6,0,1,0.2,69
8313,2011-12-18,4,0,12,0,0,0,0,1,0.2,71
8314,2011-12-18,4,0,12,1,0,0,0,1,0.2,46
8315,2011-12-18,4,0,12,2,0,0,0,1,0.22,41
8316,2011-12-18,4,0,12,3,0,0,0,1,0.22,18
8317,2011-12-18,4,0,12,4,0,0,0,1,0.22,1
8318,2011-12-18,4,0,12,5,0,0,0,1,0.2,5
8319,2011-12-18,4,0,12,6,0,0,0,1,0.2,3
8320,2011-12-18,4,0,12,7,0,0,0,1,0.2,12
8321,2011-12-18,4,0,12,8,0,0,0,1,0.2,32
8322,2011-12-18,4,0,12,9,0,0,0,1,0.22,81
8323,2011-12-18,4,0,12,10,0,0,0,1,0.24,129
8324,2011-12-18,4,0,12,11,0,0,0,2,0.24,188
8325,2011-12-18,4,0,12,12,0,0,0,1,0.26,228
8326,2011-12-18,4,0,12,13,0,0,0,1,0.3,228
8327,2011-12-18,4,0,12,14,0,0,0,1,0.3,219
8328,2011-12-18,4,0,12,15,0,0,0,1,0.32,207
8329,2011-12-18,4,0,12,16,0,0,0,1,0.28,234
8330,2011-12-18,4,0,12,17,0,0,0,1,0.28,136
8331,2011-12-18,4,0,12,18,0,0,0,1,0.28,138
8332,2011-12-18,4,0,12,19,0,0,0,1,0.26,135
8333,2011-12-18,4,0,12,20,0,0,0,1,0.24,104
8334,2011-12-18,4,0,12,21,0,0,0,1,0.22,89
8335,2011-12-18,4,0,12,22,0,0,0,1,0.22,49
8336,2011-12-18,4,0,12,23,0,0,0,1,0.2,37
8337,2011-12-19,4,0,12,0,0,1,1,1,0.2,17
8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,11
8339,2011-12-19,4,0,12,2,0,1,1,1,0.18,3
8340,2011-12-19,4,0,12,3,0,1,1,1,0.16,3
8341,2011-12-19,4,0,12,4,0,1,1,1,0.16,4
8342,2011-12-19,4,0,12,5,0,1,1,1,0.14,21
8343,2011-12-19,4,0,12,6,0,1,1,1,0.16,68
8344,2011-12-19,4,0,12,7,0,1,1,1,0.18,191
8345,2011-12-19,4,0,12,8,0,1,1,1,0.2,397
8346,2011-12-19,4,0,12,9,0,1,1,1,0.22,183
8347,2011-12-19,4,0,12,10,0,1,1,1,0.24,108
8348,2011-12-19,4,0,12,11,0,1,1,1,0.26,127
8349,2011-12-19,4,0,12,12,0,1,1,1,0.3,141
8350,2011-12-19,4,0,12,13,0,1,1,1,0.34,142
8351,2011-12-19,4,0,12,14,0,1,1,1,0.36,137
8352,2011-12-19,4,0,12,15,0,1,1,1,0.38,159
8353,2011-12-19,4,0,12,16,0,1,1,1,0.4,208
8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,378
8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,354
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,251
8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,206
8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,127
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,107
8360,2011-12-19,4,0,12,23,0,1,1,1,0.36,60
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,21
8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,6
8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,11
8364,2011-12-20,4,0,12,3,0,2,1,2,0.34,2
8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,4
8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,15
8367,2011-12-20,4,0,12,6,0,2,1,2,0.36,72
8368,2011-12-20,4,0,12,7,0,2,1,2,0.36,268
8369,2011-12-20,4,0,12,8,0,2,1,2,0.42,432
8370,2011-12-20,4,0,12,9,0,2,1,2,0.36,259
8371,2011-12-20,4,0,12,10,0,2,1,2,0.42,129
8372,2011-12-20,4,0,12,11,0,2,1,2,0.4,129
8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,175
8374,2011-12-20,4,0,12,13,0,2,1,2,0.44,181
8375,2011-12-20,4,0,12,14,0,2,1,2,0.44,138
8376,2011-12-20,4,0,12,15,0,2,1,2,0.44,154
8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,238
8378,2011-12-20,4,0,12,17,0,2,1,1,0.4,431
8379,2011-12-20,4,0,12,18,0,2,1,1,0.38,411
8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,224
8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,147
8382,2011-12-20,4,0,12,21,0,2,1,1,0.36,143
8383,2011-12-20,4,0,12,22,0,2,1,2,0.36,107
8384,2011-12-20,4,0,12,23,0,2,1,2,0.38,53
8385,2011-12-21,1,0,12,0,0,3,1,2,0.34,25
8386,2011-12-21,1,0,12,1,0,3,1,2,0.36,11
8387,2011-12-21,1,0,12,2,0,3,1,2,0.36,4
8388,2011-12-21,1,0,12,3,0,3,1,2,0.36,2
8389,2011-12-21,1,0,12,4,0,3,1,2,0.36,2
8390,2011-12-21,1,0,12,5,0,3,1,2,0.38,28
8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,76
8392,2011-12-21,1,0,12,7,0,3,1,2,0.36,229
8393,2011-12-21,1,0,12,8,0,3,1,3,0.36,405
8394,2011-12-21,1,0,12,9,0,3,1,2,0.4,234
8395,2011-12-21,1,0,12,10,0,3,1,2,0.48,89
8396,2011-12-21,1,0,12,11,0,3,1,2,0.48,56
8397,2011-12-21,1,0,12,12,0,3,1,3,0.46,61
8398,2011-12-21,1,0,12,13,0,3,1,3,0.44,58
8399,2011-12-21,1,0,12,14,0,3,1,2,0.48,51
8400,2011-12-21,1,0,12,15,0,3,1,2,0.48,61
8401,2011-12-21,1,0,12,16,0,3,1,3,0.44,101
8402,2011-12-21,1,0,12,17,0,3,1,3,0.44,229
8403,2011-12-21,1,0,12,18,0,3,1,2,0.44,280
8404,2011-12-21,1,0,12,19,0,3,1,2,0.5,209
8405,2011-12-21,1,0,12,20,0,3,1,2,0.5,167
8406,2011-12-21,1,0,12,21,0,3,1,1,0.5,123
8407,2011-12-21,1,0,12,22,0,3,1,1,0.5,105
8408,2011-12-21,1,0,12,23,0,3,1,1,0.5,54
8409,2011-12-22,1,0,12,0,0,4,1,2,0.5,27
8410,2011-12-22,1,0,12,1,0,4,1,1,0.44,15
8411,2011-12-22,1,0,12,2,0,4,1,1,0.48,11
8412,2011-12-22,1,0,12,3,0,4,1,1,0.44,6
8413,2011-12-22,1,0,12,4,0,4,1,1,0.38,3
8414,2011-12-22,1,0,12,5,0,4,1,1,0.38,16
8415,2011-12-22,1,0,12,6,0,4,1,1,0.36,64
8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,186
8417,2011-12-22,1,0,12,8,0,4,1,2,0.36,343
8418,2011-12-22,1,0,12,9,0,4,1,2,0.38,228
8419,2011-12-22,1,0,12,10,0,4,1,2,0.4,141
8420,2011-12-22,1,0,12,11,0,4,1,2,0.44,145
8421,2011-12-22,1,0,12,12,0,4,1,2,0.48,202
8422,2011-12-22,1,0,12,13,0,4,1,2,0.46,188
8423,2011-12-22,1,0,12,14,0,4,1,2,0.46,159
8424,2011-12-22,1,0,12,15,0,4,1,2,0.48,214
8425,2011-12-22,1,0,12,16,0,4,1,2,0.46,256
8426,2011-12-22,1,0,12,17,0,4,1,2,0.44,356
8427,2011-12-22,1,0,12,18,0,4,1,2,0.44,288
8428,2011-12-22,1,0,12,19,0,4,1,2,0.44,142
8429,2011-12-22,1,0,12,20,0,4,1,3,0.42,33
8430,2011-12-22,1,0,12,21,0,4,1,3,0.42,17
8431,2011-12-22,1,0,12,22,0,4,1,3,0.36,17
8432,2011-12-22,1,0,12,23,0,4,1,3,0.4,11
8433,2011-12-23,1,0,12,0,0,5,1,3,0.4,9
8434,2011-12-23,1,0,12,1,0,5,1,3,0.4,12
8435,2011-12-23,1,0,12,2,0,5,1,3,0.38,13
8436,2011-12-23,1,0,12,3,0,5,1,3,0.38,4
8437,2011-12-23,1,0,12,4,0,5,1,3,0.38,2
8438,2011-12-23,1,0,12,5,0,5,1,1,0.36,8
8439,2011-12-23,1,0,12,6,0,5,1,1,0.38,40
8440,2011-12-23,1,0,12,7,0,5,1,1,0.38,92
8441,2011-12-23,1,0,12,8,0,5,1,1,0.4,182
8442,2011-12-23,1,0,12,9,0,5,1,1,0.4,156
8443,2011-12-23,1,0,12,10,0,5,1,1,0.4,104
8444,2011-12-23,1,0,12,11,0,5,1,1,0.4,174
8445,2011-12-23,1,0,12,12,0,5,1,1,0.4,170
8446,2011-12-23,1,0,12,13,0,5,1,1,0.4,194
8447,2011-12-23,1,0,12,14,0,5,1,1,0.4,200
8448,2011-12-23,1,0,12,15,0,5,1,1,0.38,203
8449,2011-12-23,1,0,12,16,0,5,1,1,0.38,181
8450,2011-12-23,1,0,12,17,0,5,1,1,0.36,140
8451,2011-12-23,1,0,12,18,0,5,1,1,0.36,95
8452,2011-12-23,1,0,12,19,0,5,1,1,0.34,76
8453,2011-12-23,1,0,12,20,0,5,1,1,0.32,50
8454,2011-12-23,1,0,12,21,0,5,1,1,0.32,32
8455,2011-12-23,1,0,12,22,0,5,1,1,0.32,47
8456,2011-12-23,1,0,12,23,0,5,1,1,0.32,25
8457,2011-12-24,1,0,12,0,0,6,0,2,0.32,23
8458,2011-12-24,1,0,12,1,0,6,0,2,0.32,16
8459,2011-12-24,1,0,12,2,0,6,0,2,0.32,26
8460,2011-12-24,1,0,12,3,0,6,0,2,0.32,5
8461,2011-12-24,1,0,12,4,0,6,0,2,0.32,3
8462,2011-12-24,1,0,12,5,0,6,0,2,0.32,4
8463,2011-12-24,1,0,12,6,0,6,0,2,0.3,10
8464,2011-12-24,1,0,12,7,0,6,0,1,0.3,10
8465,2011-12-24,1,0,12,8,0,6,0,1,0.28,27
8466,2011-12-24,1,0,12,9,0,6,0,1,0.3,56
8467,2011-12-24,1,0,12,10,0,6,0,1,0.3,56
8468,2011-12-24,1,0,12,11,0,6,0,1,0.32,71
8469,2011-12-24,1,0,12,12,0,6,0,1,0.34,94
8470,2011-12-24,1,0,12,13,0,6,0,1,0.34,121
8471,2011-12-24,1,0,12,14,0,6,0,1,0.34,85
8472,2011-12-24,1,0,12,15,0,6,0,1,0.32,97
8473,2011-12-24,1,0,12,16,0,6,0,1,0.32,99
8474,2011-12-24,1,0,12,17,0,6,0,1,0.28,68
8475,2011-12-24,1,0,12,18,0,6,0,1,0.3,35
8476,2011-12-24,1,0,12,19,0,6,0,1,0.3,25
8477,2011-12-24,1,0,12,20,0,6,0,1,0.26,24
8478,2011-12-24,1,0,12,21,0,6,0,1,0.26,19
8479,2011-12-24,1,0,12,22,0,6,0,1,0.24,20
8480,2011-12-24,1,0,12,23,0,6,0,1,0.24,17
8481,2011-12-25,1,0,12,0,0,0,0,1,0.24,6
8482,2011-12-25,1,0,12,1,0,0,0,1,0.22,4
8483,2011-12-25,1,0,12,2,0,0,0,1,0.22,2
8484,2011-12-25,1,0,12,3,0,0,0,1,0.22,4
8485,2011-12-25,1,0,12,5,0,0,0,1,0.2,1
8486,2011-12-25,1,0,12,6,0,0,0,1,0.2,1
8487,2011-12-25,1,0,12,7,0,0,0,1,0.22,4
8488,2011-12-25,1,0,12,8,0,0,0,1,0.2,5
8489,2011-12-25,1,0,12,9,0,0,0,1,0.24,23
8490,2011-12-25,1,0,12,10,0,0,0,1,0.26,43
8491,2011-12-25,1,0,12,11,0,0,0,1,0.3,85
8492,2011-12-25,1,0,12,12,0,0,0,1,0.3,66
8493,2011-12-25,1,0,12,13,0,0,0,1,0.32,79
8494,2011-12-25,1,0,12,14,0,0,0,1,0.34,86
8495,2011-12-25,1,0,12,15,0,0,0,1,0.34,91
8496,2011-12-25,1,0,12,16,0,0,0,1,0.36,86
8497,2011-12-25,1,0,12,17,0,0,0,1,0.34,44
8498,2011-12-25,1,0,12,18,0,0,0,1,0.32,30
8499,2011-12-25,1,0,12,19,0,0,0,1,0.32,16
8500,2011-12-25,1,0,12,20,0,0,0,1,0.32,26
8501,2011-12-25,1,0,12,21,0,0,0,1,0.3,19
8502,2011-12-25,1,0,12,22,0,0,0,1,0.28,17
8503,2011-12-25,1,0,12,23,0,0,0,1,0.26,16
8504,2011-12-26,1,0,12,0,1,1,0,1,0.22,11
8505,2011-12-26,1,0,12,1,1,1,0,1,0.28,10
8506,2011-12-26,1,0,12,2,1,1,0,1,0.34,7
8507,2011-12-26,1,0,12,4,1,1,0,1,0.34,2
8508,2011-12-26,1,0,12,5,1,1,0,1,0.34,4
8509,2011-12-26,1,0,12,6,1,1,0,1,0.32,4
8510,2011-12-26,1,0,12,7,1,1,0,1,0.32,19
8511,2011-12-26,1,0,12,8,1,1,0,1,0.32,18
8512,2011-12-26,1,0,12,9,1,1,0,1,0.34,62
8513,2011-12-26,1,0,12,10,1,1,0,1,0.34,70
8514,2011-12-26,1,0,12,11,1,1,0,1,0.34,91
8515,2011-12-26,1,0,12,12,1,1,0,1,0.36,100
8516,2011-12-26,1,0,12,13,1,1,0,1,0.38,140
8517,2011-12-26,1,0,12,14,1,1,0,1,0.38,153
8518,2011-12-26,1,0,12,15,1,1,0,1,0.38,131
8519,2011-12-26,1,0,12,16,1,1,0,1,0.36,97
8520,2011-12-26,1,0,12,17,1,1,0,1,0.34,97
8521,2011-12-26,1,0,12,18,1,1,0,1,0.32,75
8522,2011-12-26,1,0,12,19,1,1,0,1,0.3,65
8523,2011-12-26,1,0,12,20,1,1,0,1,0.3,56
8524,2011-12-26,1,0,12,21,1,1,0,1,0.26,49
8525,2011-12-26,1,0,12,22,1,1,0,1,0.26,27
8526,2011-12-26,1,0,12,23,1,1,0,1,0.26,29
8527,2011-12-27,1,0,12,0,0,2,1,1,0.26,12
8528,2011-12-27,1,0,12,1,0,2,1,1,0.26,6
8529,2011-12-27,1,0,12,2,0,2,1,1,0.26,4
8530,2011-12-27,1,0,12,3,0,2,1,2,0.3,3
8531,2011-12-27,1,0,12,4,0,2,1,2,0.3,3
8532,2011-12-27,1,0,12,5,0,2,1,2,0.3,8
8533,2011-12-27,1,0,12,6,0,2,1,2,0.3,35
8534,2011-12-27,1,0,12,7,0,2,1,2,0.3,80
8535,2011-12-27,1,0,12,8,0,2,1,2,0.3,164
8536,2011-12-27,1,0,12,9,0,2,1,3,0.32,104
8537,2011-12-27,1,0,12,10,0,2,1,2,0.32,60
8538,2011-12-27,1,0,12,11,0,2,1,3,0.32,30
8539,2011-12-27,1,0,12,12,0,2,1,3,0.3,24
8540,2011-12-27,1,0,12,13,0,2,1,3,0.3,20
8541,2011-12-27,1,0,12,14,0,2,1,3,0.42,14
8542,2011-12-27,1,0,12,15,0,2,1,3,0.42,19
8543,2011-12-27,1,0,12,16,0,2,1,3,0.44,46
8544,2011-12-27,1,0,12,17,0,2,1,3,0.4,115
8545,2011-12-27,1,0,12,18,0,2,1,1,0.38,135
8546,2011-12-27,1,0,12,19,0,2,1,1,0.34,90
8547,2011-12-27,1,0,12,20,0,2,1,1,0.32,69
8548,2011-12-27,1,0,12,21,0,2,1,1,0.32,63
8549,2011-12-27,1,0,12,22,0,2,1,1,0.32,32
8550,2011-12-27,1,0,12,23,0,2,1,1,0.3,26
8551,2011-12-28,1,0,12,0,0,3,1,1,0.32,10
8552,2011-12-28,1,0,12,1,0,3,1,1,0.32,12
8553,2011-12-28,1,0,12,2,0,3,1,1,0.32,7
8554,2011-12-28,1,0,12,3,0,3,1,1,0.32,4
8555,2011-12-28,1,0,12,5,0,3,1,1,0.32,9
8556,2011-12-28,1,0,12,6,0,3,1,1,0.32,43
8557,2011-12-28,1,0,12,7,0,3,1,1,0.32,110
8558,2011-12-28,1,0,12,8,0,3,1,1,0.32,217
8559,2011-12-28,1,0,12,9,0,3,1,1,0.32,189
8560,2011-12-28,1,0,12,10,0,3,1,1,0.34,96
8561,2011-12-28,1,0,12,11,0,3,1,1,0.36,111
8562,2011-12-28,1,0,12,12,0,3,1,1,0.34,140
8563,2011-12-28,1,0,12,13,0,3,1,1,0.34,159
8564,2011-12-28,1,0,12,14,0,3,1,1,0.32,120
8565,2011-12-28,1,0,12,15,0,3,1,1,0.32,117
8566,2011-12-28,1,0,12,16,0,3,1,1,0.3,167
8567,2011-12-28,1,0,12,17,0,3,1,1,0.28,250
8568,2011-12-28,1,0,12,18,0,3,1,1,0.26,169
8569,2011-12-28,1,0,12,19,0,3,1,1,0.24,151
8570,2011-12-28,1,0,12,20,0,3,1,1,0.24,79
8571,2011-12-28,1,0,12,21,0,3,1,1,0.22,70
8572,2011-12-28,1,0,12,22,0,3,1,1,0.22,33
8573,2011-12-28,1,0,12,23,0,3,1,1,0.22,39
8574,2011-12-29,1,0,12,0,0,4,1,2,0.22,28
8575,2011-12-29,1,0,12,1,0,4,1,1,0.22,15
8576,2011-12-29,1,0,12,2,0,4,1,1,0.2,3
8577,2011-12-29,1,0,12,3,0,4,1,1,0.2,2
8578,2011-12-29,1,0,12,4,0,4,1,1,0.2,3
8579,2011-12-29,1,0,12,5,0,4,1,1,0.2,10
8580,2011-12-29,1,0,12,6,0,4,1,1,0.2,41
8581,2011-12-29,1,0,12,7,0,4,1,1,0.18,106
8582,2011-12-29,1,0,12,8,0,4,1,2,0.2,210
8583,2011-12-29,1,0,12,9,0,4,1,2,0.2,170
8584,2011-12-29,1,0,12,10,0,4,1,2,0.22,110
8585,2011-12-29,1,0,12,11,0,4,1,2,0.24,122
8586,2011-12-29,1,0,12,12,0,4,1,2,0.26,130
8587,2011-12-29,1,0,12,13,0,4,1,2,0.28,131
8588,2011-12-29,1,0,12,14,0,4,1,2,0.3,142
8589,2011-12-29,1,0,12,15,0,4,1,2,0.3,177
8590,2011-12-29,1,0,12,16,0,4,1,1,0.3,177
8591,2011-12-29,1,0,12,17,0,4,1,1,0.3,240
8592,2011-12-29,1,0,12,18,0,4,1,1,0.3,207
8593,2011-12-29,1,0,12,19,0,4,1,1,0.3,135
8594,2011-12-29,1,0,12,20,0,4,1,1,0.28,96
8595,2011-12-29,1,0,12,21,0,4,1,2,0.28,68
8596,2011-12-29,1,0,12,22,0,4,1,1,0.28,55
8597,2011-12-29,1,0,12,23,0,4,1,1,0.3,45
8598,2011-12-30,1,0,12,0,0,5,1,1,0.28,30
8599,2011-12-30,1,0,12,1,0,5,1,1,0.26,20
8600,2011-12-30,1,0,12,2,0,5,1,1,0.24,12
8601,2011-12-30,1,0,12,3,0,5,1,1,0.24,6
8602,2011-12-30,1,0,12,4,0,5,1,1,0.24,2
8603,2011-12-30,1,0,12,5,0,5,1,1,0.22,10
8604,2011-12-30,1,0,12,6,0,5,1,1,0.24,32
8605,2011-12-30,1,0,12,7,0,5,1,1,0.24,95
8606,2011-12-30,1,0,12,8,0,5,1,2,0.24,205
8607,2011-12-30,1,0,12,9,0,5,1,1,0.26,194
8608,2011-12-30,1,0,12,10,0,5,1,1,0.3,118
8609,2011-12-30,1,0,12,11,0,5,1,1,0.32,171
8610,2011-12-30,1,0,12,12,0,5,1,1,0.32,197
8611,2011-12-30,1,0,12,13,0,5,1,2,0.36,207
8612,2011-12-30,1,0,12,14,0,5,1,2,0.4,245
8613,2011-12-30,1,0,12,15,0,5,1,1,0.42,292
8614,2011-12-30,1,0,12,16,0,5,1,1,0.42,283
8615,2011-12-30,1,0,12,17,0,5,1,1,0.38,242
8616,2011-12-30,1,0,12,18,0,5,1,1,0.36,182
